ID_Unico,ID_Producto,Tipo_Material,Temp_Aire_K,Temp_Proceso_K,Velocidad_Rotacion_RPM,Torque_Nm,Desgaste_Herramienta_min,Falla_Maquina,Falla_Desgaste_Herramienta,Falla_Disipacion_Calor,Falla_Potencia,Falla_Sobreesfuerzo,Falla_Aleatoria,Potencia_W,Dif_temperatura_K,Esfuerzo_desgaste,Estado_Falla
7023,L54202,L,300.7,310.5,1561,33.2,48,0,0,0,0,0,0,5427.404490616623,9.800000000000011,1593.6000000000001,No Falla
7024,M21883,M,300.7,310.6,1572,38.5,50,0,0,0,0,0,0,6338.178619302949,9.900000000000034,1925.0,No Falla
7025,L54204,L,300.6,310.6,2127,18.7,53,0,0,0,0,0,0,4165.434400134049,10.0,991.0999999999999,No Falla
7026,H36439,H,300.6,310.6,1448,44.7,55,0,0,0,0,0,0,6778.401474530831,10.0,2458.5,No Falla
7027,L54206,L,300.6,310.7,1543,39.6,60,0,0,0,0,0,0,6399.003016085791,10.099999999999966,2376.0,No Falla
7028,L54207,L,300.6,310.6,1508,34.8,62,0,0,0,0,0,0,5495.810991957104,10.0,2157.6,No Falla
7029,M21888,M,300.6,310.6,1403,50.4,64,0,0,0,0,0,0,7405.244638069705,10.0,3225.6,No Falla
7030,L54209,L,300.6,310.6,1454,39.7,67,0,0,0,0,0,0,6045.136561662199,10.0,2659.9,No Falla
7031,L54210,L,300.7,310.8,1772,27.3,69,0,0,0,0,0,0,5066.144436997319,10.100000000000023,1883.7,No Falla
7032,L54211,L,300.7,310.8,1479,49.1,71,0,0,0,0,0,0,7605.028904155497,10.100000000000023,3486.1,No Falla
7033,L54212,L,300.7,310.9,1723,31.0,73,0,0,0,0,0,0,5593.687164879357,10.199999999999989,2263.0,No Falla
7034,M21893,M,300.7,310.8,1469,46.4,75,0,0,0,0,0,0,7138.237265415549,10.100000000000023,3480.0,No Falla
7035,H36448,H,300.6,310.6,1830,26.2,78,0,0,0,0,0,0,5021.154490616622,10.0,2043.6,No Falla
7036,L54215,L,300.6,310.6,1497,38.2,83,0,0,0,0,0,0,5988.752513404826,10.0,3170.6000000000004,No Falla
7037,L54216,L,300.7,310.6,1540,52.7,85,0,0,0,0,0,0,8499.287868632708,9.900000000000034,4479.5,No Falla
7038,L54217,L,300.6,310.6,1514,39.5,87,0,0,0,0,0,0,6262.8811997319035,10.0,3436.5,No Falla
7039,L54218,L,300.7,310.6,1654,34.2,89,0,0,0,0,0,0,5923.969504021448,9.900000000000034,3043.8,No Falla
7040,H36453,H,300.6,310.5,1519,37.0,91,0,0,0,0,0,0,5885.870475871314,9.899999999999977,3367.0,No Falla
7041,L54220,L,300.7,310.6,1720,30.3,96,0,0,0,0,0,0,5457.858579088472,9.900000000000034,2908.8,No Falla
7042,L54221,L,300.6,310.5,1470,37.7,98,0,0,0,0,0,0,5803.765918230564,9.899999999999977,3694.6000000000004,No Falla
7043,L54222,L,300.6,310.5,1642,29.9,100,0,0,0,0,0,0,5141.567526809651,9.899999999999977,2990.0,No Falla
7044,M21903,M,300.7,310.6,2006,19.1,102,0,0,0,0,0,0,4012.5041890080433,9.900000000000034,1948.2,No Falla
7045,M21904,M,300.7,310.6,1505,35.6,105,0,0,0,0,0,0,5610.9668230563,9.900000000000034,3738.0,No Falla
7046,M21905,M,300.7,310.6,1609,27.6,108,0,0,0,0,0,0,4650.678619302949,9.900000000000034,2980.8,No Falla
7047,M21906,M,300.7,310.5,1863,22.2,111,0,0,0,0,0,0,4331.287701072386,9.800000000000011,2464.2,No Falla
7048,L54227,L,300.6,310.4,1401,42.6,114,0,0,0,0,0,0,6250.2722855227885,9.799999999999955,4856.400000000001,No Falla
7049,L54228,L,300.6,310.4,2007,19.8,116,0,0,0,0,0,0,4161.632875335121,9.799999999999955,2296.8,No Falla
7050,L54229,L,300.6,310.4,1494,47.3,118,0,0,0,0,0,0,7400.532004021447,9.799999999999955,5581.4,No Falla
7051,L54230,L,300.6,310.4,1457,47.7,120,0,0,0,0,0,0,7278.286276809652,9.799999999999955,5724.0,No Falla
7052,L54231,L,300.6,310.4,1556,37.7,122,0,0,0,0,0,0,6143.305965147453,9.799999999999955,4599.400000000001,No Falla
7053,H36466,H,300.6,310.4,1510,42.8,124,0,0,0,0,0,0,6768.180294906166,9.799999999999955,5307.2,No Falla
7054,H36467,H,300.7,310.5,1567,38.7,129,0,0,0,0,0,0,6350.8398961126,9.800000000000011,4992.3,No Falla
7055,H36468,H,300.7,310.5,1476,43.1,134,0,0,0,0,0,0,6662.1565013404825,9.800000000000011,5775.400000000001,No Falla
7056,L54235,L,300.8,310.6,1663,30.6,139,0,0,0,0,0,0,5329.235087131367,9.800000000000011,4253.400000000001,No Falla
7057,M21916,M,300.8,310.5,1409,50.6,141,0,0,0,0,0,0,7466.425100536194,9.699999999999989,7134.6,No Falla
7058,L54237,L,300.8,310.6,1666,36.2,144,0,0,0,0,0,0,6315.893096514746,9.800000000000011,5212.8,No Falla
7059,L54238,L,300.7,310.6,1520,45.9,146,0,0,0,0,0,0,7306.467828418231,9.900000000000034,6701.4,No Falla
7060,L54239,L,300.6,310.5,1644,33.8,148,0,0,0,0,0,0,5819.28619302949,9.899999999999977,5002.4,No Falla
7061,H36474,H,300.6,310.4,1479,35.6,150,0,0,0,0,0,0,5514.0331769437,9.799999999999955,5340.0,No Falla
7062,L54241,L,300.6,310.4,1446,49.7,155,0,0,0,0,0,0,7526.202245308311,9.799999999999955,7703.5,No Falla
7063,M21922,M,300.6,310.4,1407,51.1,157,0,0,0,0,0,0,7529.501089142091,9.799999999999955,8022.7,No Falla
7064,L54243,L,300.7,310.4,1234,51.7,160,0,0,0,0,0,0,6681.237432975871,9.699999999999989,8272.0,No Falla
7065,M21924,M,300.8,310.5,1696,29.7,162,0,0,0,0,0,0,5275.134048257372,9.699999999999989,4811.4,No Falla
7066,L54245,L,300.8,310.6,1384,52.9,165,0,0,0,0,0,0,7667.308981233243,9.800000000000011,8728.5,No Falla
7067,M21926,M,300.8,310.7,1572,36.2,167,0,0,0,0,0,0,5959.534182305631,9.899999999999977,6045.400000000001,No Falla
7068,M21927,M,300.8,310.7,1386,42.1,170,0,0,0,0,0,0,6110.778317694369,9.899999999999977,7157.0,No Falla
7069,L54248,L,300.8,310.7,1461,42.8,173,0,0,0,0,0,0,6548.550603217158,9.899999999999977,7404.4,No Falla
7070,L54249,L,300.8,310.7,1525,39.4,175,0,0,0,0,0,0,6292.413706434317,9.899999999999977,6895.0,No Falla
7071,L54250,L,300.7,310.7,1333,61.0,177,0,0,0,0,0,0,8515.520274798928,10.0,10797.0,No Falla
7072,H36485,H,300.7,310.6,1505,40.6,179,0,0,0,0,0,0,6399.023961126006,9.900000000000034,7267.400000000001,No Falla
7073,M21932,M,300.7,310.6,1439,41.7,184,0,0,0,0,0,0,6284.17183310992,9.900000000000034,7672.8,No Falla
7074,L54253,L,300.7,310.6,1491,43.2,187,0,0,0,0,0,0,6745.475871313673,9.900000000000034,8078.400000000001,No Falla
7075,M21934,M,300.7,310.6,1488,39.2,189,0,0,0,0,0,0,6108.579088471851,9.900000000000034,7408.8,No Falla
7076,L54255,L,300.7,310.5,1536,47.4,192,0,0,0,0,0,0,7624.664879356568,9.800000000000011,9100.8,No Falla
7077,L54256,L,300.7,310.5,1960,21.0,194,0,0,0,0,0,0,4310.48927613941,9.800000000000011,4074.0,No Falla
7078,M21937,M,300.7,310.5,1594,31.0,196,0,0,0,0,0,0,5174.891085790885,9.800000000000011,6076.0,No Falla
7079,L54258,L,300.7,310.5,1357,52.6,199,0,0,0,0,0,0,7475.096347184986,9.800000000000011,10467.4,No Falla
7080,L54259,L,300.7,310.5,1445,41.1,201,0,0,0,0,0,0,6219.577329088472,9.800000000000011,8261.1,No Falla
7081,L54260,L,300.7,310.4,1543,47.3,203,0,0,0,0,0,0,7643.253602546916,9.699999999999989,9601.9,No Falla
7082,L54261,L,300.7,310.4,1366,52.6,205,0,0,0,0,0,0,7524.673257372655,9.699999999999989,10783.0,No Falla
7083,L54262,L,300.7,310.3,1458,40.0,207,0,0,0,0,0,0,6107.573726541555,9.600000000000023,8280.0,No Falla
7084,L54263,L,300.7,310.4,1416,61.8,209,1,0,0,1,1,0,9164.376675603218,9.699999999999989,12916.199999999999,Falla
7085,L54264,L,300.6,310.3,1794,24.4,211,0,0,0,0,0,0,4584.199061662198,9.699999999999989,5148.4,No Falla
7086,L54265,L,300.6,310.3,1484,41.0,213,0,0,0,0,0,0,6371.900134048257,9.699999999999989,8733.0,No Falla
7087,L54266,L,300.6,310.4,2514,13.4,215,0,0,0,0,0,0,3527.9406836461126,9.799999999999955,2881.0,No Falla
7088,L54267,L,300.6,310.3,1648,30.5,217,1,1,0,0,0,0,5263.907506702413,9.699999999999989,6618.5,Falla
7089,M21948,M,300.6,310.3,1614,32.7,0,0,0,0,0,0,0,5527.165717158177,9.699999999999989,0.0,No Falla
7090,L54269,L,300.6,310.2,1622,34.1,3,0,0,0,0,0,0,5792.371816353888,9.599999999999966,102.30000000000001,No Falla
7091,M21950,M,300.6,310.2,1478,40.1,5,0,0,0,0,0,0,6206.832272117963,9.599999999999966,200.5,No Falla
7092,L54271,L,300.6,310.2,1318,51.0,8,0,0,0,0,0,0,7039.418565683646,9.599999999999966,408.0,No Falla
7093,L54272,L,300.7,310.2,1493,35.9,10,0,0,0,0,0,0,5613.134634718498,9.5,359.0,No Falla
7094,H36507,H,300.7,310.3,1369,50.7,12,0,0,0,0,0,0,7268.798173592493,9.600000000000023,608.4000000000001,No Falla
7095,L54274,L,300.6,310.2,1447,45.9,17,0,0,0,0,0,0,6955.565097184987,9.599999999999966,780.3,No Falla
7096,L54275,L,300.6,310.1,1485,49.9,19,0,0,0,0,0,0,7760.294487265415,9.5,948.1,No Falla
7097,L54276,L,300.6,310.2,1489,47.8,21,0,0,0,0,0,0,7453.732406166219,9.599999999999966,1003.8,No Falla
7098,M21957,M,300.6,310.2,1233,52.3,23,0,0,0,0,0,0,6753.29884383378,9.599999999999966,1202.8999999999999,No Falla
7099,L54278,L,300.7,310.2,1642,32.6,26,0,0,0,0,0,0,5605.856233243969,9.5,847.6,No Falla
7100,M21959,M,300.7,310.2,1373,44.1,28,0,0,0,0,0,0,6341.037617292225,9.5,1234.8,No Falla
7101,L54280,L,300.7,310.2,1569,32.8,31,0,0,0,0,0,0,5389.493967828418,9.5,1016.8,No Falla
7102,L54281,L,300.8,310.2,1850,22.8,33,0,0,0,0,0,0,4417.308981233244,9.399999999999977,752.4,No Falla
7103,M21962,M,300.8,310.3,1494,42.2,35,0,0,0,0,0,0,6602.58880697051,9.5,1477.0,No Falla
7104,H36517,H,300.8,310.3,1777,30.1,38,0,0,0,0,0,0,5601.510137399464,9.5,1143.8,No Falla
7105,L54284,L,300.9,310.4,1454,43.1,43,0,0,0,0,0,0,6562.856065683646,9.5,1853.3,No Falla
7106,L54285,L,300.9,310.4,1536,34.2,45,0,0,0,0,0,0,5501.340482573727,9.5,1539.0000000000002,No Falla
7107,L54286,L,300.8,310.5,1482,39.0,47,0,0,0,0,0,0,6052.907171581769,9.699999999999989,1833.0,No Falla
7108,H36521,H,300.9,310.5,1512,41.2,49,0,0,0,0,0,0,6523.793565683646,9.600000000000023,2018.8000000000002,No Falla
7109,M21968,M,300.8,310.5,1511,35.8,54,0,0,0,0,0,0,5664.984081769437,9.699999999999989,1933.1999999999998,No Falla
7110,L54289,L,300.9,310.5,1599,40.5,57,0,0,0,0,0,0,6781.951658847185,9.600000000000023,2308.5,No Falla
7111,M21970,M,300.8,310.4,1518,36.0,59,0,0,0,0,0,0,5723.022788203753,9.599999999999966,2124.0,No Falla
7112,M21971,M,300.8,310.4,1450,39.4,62,0,0,0,0,0,0,5982.950737265415,9.599999999999966,2442.7999999999997,No Falla
7113,L54292,L,300.9,310.4,1427,47.0,65,0,0,0,0,0,0,7023.814510723861,9.5,3055.0,No Falla
7114,L54293,L,300.9,310.4,1561,32.7,67,0,0,0,0,0,0,5345.666471179625,9.5,2190.9,No Falla
7115,H36528,H,300.9,310.4,1457,43.8,69,0,0,0,0,0,0,6683.206266756032,9.5,3022.2,No Falla
7116,M21975,M,301.0,310.6,1460,53.6,74,0,0,0,0,0,0,8195.375335120643,9.600000000000023,3966.4,No Falla
7117,L54296,L,301.0,310.5,1601,33.2,77,0,0,0,0,0,0,5566.479557640751,9.5,2556.4,No Falla
7118,L54297,L,300.9,310.5,1570,40.1,79,0,0,0,0,0,0,6593.1844839142095,9.600000000000023,3167.9,No Falla
7119,L54298,L,300.9,310.5,1565,35.9,81,0,0,0,0,0,0,5883.8283344504025,9.600000000000023,2907.9,No Falla
7120,L54299,L,301.0,310.5,1378,44.4,83,0,0,0,0,0,0,6407.422922252011,9.5,3685.2,No Falla
7121,L54300,L,300.9,310.5,2288,16.1,85,0,0,0,0,0,0,3857.741286863271,9.600000000000023,1368.5000000000002,No Falla
7122,M21981,M,300.9,310.4,1375,44.7,87,0,0,0,0,0,0,6436.672670911529,9.5,3888.9,No Falla
7123,L54302,L,300.9,310.4,1788,27.8,90,0,0,0,0,0,0,5205.51273458445,9.5,2502.0,No Falla
7124,M21983,M,300.9,310.4,1576,40.4,92,0,0,0,0,0,0,6667.895442359249,9.5,3716.7999999999997,No Falla
7125,M21984,M,300.8,310.3,1868,24.5,95,0,0,0,0,0,0,4792.853552278821,9.5,2327.5,No Falla
7126,L54305,L,300.7,310.1,1261,56.6,98,0,0,0,0,0,0,7474.5098860589815,9.400000000000034,5546.8,No Falla
7127,M21986,M,300.6,310.0,1542,33.9,100,0,0,0,0,0,0,5474.384215817694,9.399999999999977,3390.0,No Falla
7128,L54307,L,300.6,310.0,1438,53.8,103,0,0,0,0,0,0,8102.002345844503,9.399999999999977,5541.4,No Falla
7129,L54308,L,300.6,310.0,1511,36.9,105,0,0,0,0,0,0,5839.04783847185,9.399999999999977,3874.5,No Falla
7130,L54309,L,300.6,310.0,1635,31.0,107,0,0,0,0,0,0,5307.996816353887,9.399999999999977,3317.0,No Falla
7131,L54310,L,300.6,309.9,1428,48.8,109,0,0,0,0,0,0,7297.922252010723,9.299999999999955,5319.2,No Falla
7132,M21991,M,300.5,309.8,1410,44.4,111,0,0,0,0,0,0,6556.216487935657,9.300000000000011,4928.4,No Falla
7133,L54312,L,300.5,309.9,1423,47.9,114,0,0,0,0,0,0,7138.247737935657,9.399999999999977,5460.599999999999,No Falla
7134,M21993,M,300.5,309.9,1552,41.3,116,0,0,0,0,0,0,6712.634048257372,9.399999999999977,4790.799999999999,No Falla
7135,M21994,M,300.5,310.0,1406,50.2,119,0,0,0,0,0,0,7391.630361930294,9.5,5973.8,No Falla
7136,L54315,L,300.5,309.9,1443,48.3,122,0,0,0,0,0,0,7299.0218666219835,9.399999999999977,5892.599999999999,No Falla
7137,M21996,M,300.5,309.9,1343,63.7,124,0,0,0,0,0,0,8959.146699061663,9.399999999999977,7898.8,No Falla
7138,M21997,M,300.6,310.0,1486,41.2,127,0,0,0,0,0,0,6411.611930294906,9.399999999999977,5232.400000000001,No Falla
7139,L54318,L,300.6,310.1,1297,50.0,130,0,0,0,0,0,0,6791.429289544236,9.5,6500.0,No Falla
7140,L54319,L,300.6,310.1,1495,42.3,132,0,0,0,0,0,0,6622.664628016085,9.5,5583.599999999999,No Falla
7141,L54320,L,300.5,309.9,1382,46.5,134,0,0,0,0,0,0,6729.955596514746,9.399999999999977,6231.0,No Falla
7142,M22001,M,300.4,309.8,1356,44.4,136,0,0,0,0,0,0,6305.127345844504,9.400000000000034,6038.4,No Falla
7143,H36556,H,300.3,309.7,1452,41.5,139,0,0,0,0,0,0,6310.531166219839,9.399999999999977,5768.5,No Falla
7144,H36557,H,300.3,309.7,1582,30.8,144,0,0,0,0,0,0,5102.798257372654,9.399999999999977,4435.2,No Falla
7145,M22004,M,300.4,309.8,1517,40.3,149,0,0,0,0,0,0,6402.385640080429,9.400000000000034,6004.7,No Falla
7146,L54325,L,300.5,310.0,1413,44.5,152,0,0,0,0,0,0,6584.963555630027,9.5,6764.0,No Falla
7147,L54326,L,300.4,309.9,1496,31.8,154,0,0,0,0,0,0,4982.071045576407,9.5,4897.2,No Falla
7148,L54327,L,300.3,309.8,1466,41.2,156,0,0,0,0,0,0,6325.31836461126,9.5,6427.200000000001,No Falla
7149,M22008,M,300.3,309.8,1617,40.8,158,0,0,0,0,0,0,6909.098525469168,9.5,6446.4,No Falla
7150,L54329,L,300.2,309.8,1506,41.8,161,0,0,0,0,0,0,6592.5351876675595,9.600000000000023,6729.799999999999,No Falla
7151,L54330,L,300.2,309.8,1401,49.3,163,0,0,0,0,0,0,7233.296330428955,9.600000000000023,8035.9,No Falla
7152,H36565,H,300.2,309.9,1906,22.9,165,0,0,0,0,0,0,4570.982741286863,9.699999999999989,3778.4999999999995,No Falla
7153,L54332,L,300.2,309.9,1566,36.4,170,0,0,0,0,0,0,5969.587801608579,9.699999999999989,6188.0,No Falla
7154,L54333,L,300.2,310.0,1493,47.3,172,0,0,0,0,0,0,7395.578502010723,9.800000000000011,8135.599999999999,No Falla
7155,L54334,L,300.3,310.1,1483,39.9,174,0,0,0,0,0,0,6196.7681802949055,9.800000000000011,6942.599999999999,No Falla
7156,M22015,M,300.2,309.9,1569,31.2,176,0,0,0,0,0,0,5126.5918230563,9.699999999999989,5491.2,No Falla
7157,M22016,M,300.2,310.0,1664,30.7,179,0,0,0,0,0,0,5349.865951742627,9.800000000000011,5495.3,No Falla
7158,L54337,L,300.2,310.0,1486,40.1,182,0,0,0,0,0,0,6240.4281166219835,9.800000000000011,7298.2,No Falla
7159,L54338,L,300.2,310.0,1389,53.6,184,0,0,0,0,0,0,7796.833109919572,9.800000000000011,9862.4,No Falla
7160,L54339,L,300.1,310.0,1511,41.7,186,0,0,0,0,0,0,6598.598776809652,9.899999999999977,7756.200000000001,No Falla
7161,M22020,M,300.2,310.1,1485,40.5,188,0,0,0,0,0,0,6298.435405495979,9.900000000000034,7614.0,No Falla
7162,L54341,L,300.2,310.2,1440,42.9,191,0,0,0,0,0,0,6469.504021447721,10.0,8193.9,No Falla
7163,L54342,L,300.2,310.2,1378,43.9,193,0,0,0,0,0,0,6335.2672587131365,10.0,8472.699999999999,No Falla
7164,M22023,M,300.1,310.1,1501,39.3,195,0,0,0,0,0,0,6177.666303619302,10.0,7663.499999999999,No Falla
7165,M22024,M,300.2,310.1,1474,44.0,198,0,0,0,0,0,0,6792.0576407506705,9.900000000000034,8712.0,No Falla
7166,L54345,L,300.2,310.1,1392,47.9,201,0,0,0,0,0,0,6982.741286863271,9.900000000000034,9627.9,No Falla
7167,M22026,M,300.3,310.2,1429,44.7,203,0,0,0,0,0,0,6689.458361260054,9.899999999999977,9074.1,No Falla
7168,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,8600.934148793565,10.0,12421.8,Falla
7169,L54348,L,300.3,310.3,1704,29.5,0,0,0,0,0,0,0,5264.326407506703,10.0,0.0,No Falla
7170,L54349,L,300.3,310.2,1492,52.3,2,0,0,0,0,0,0,8171.874999999999,9.899999999999977,104.6,No Falla
7171,M22030,M,300.3,310.2,1442,39.5,4,0,0,0,0,0,0,5965.042727882038,9.899999999999977,158.0,No Falla
7172,M22031,M,300.2,310.2,1438,51.5,7,0,0,0,0,0,0,7755.634215817694,10.0,360.5,No Falla
7173,M22032,M,300.1,310.1,1402,46.6,10,0,0,0,0,0,0,6842.032506702413,10.0,466.0,No Falla
7174,L54353,L,300.1,310.1,1684,30.8,13,0,0,0,0,0,0,5431.802949061663,10.0,400.40000000000003,No Falla
7175,L54354,L,300.2,310.2,1530,48.5,15,0,0,0,0,0,0,7771.133545576407,10.0,727.5,No Falla
7176,L54355,L,300.1,310.1,1569,43.5,17,0,0,0,0,0,0,7147.652060991957,10.0,739.5,No Falla
7177,L54356,L,300.1,310.1,1650,31.6,19,0,0,0,0,0,0,5460.3719839142095,10.0,600.4,No Falla
7178,L54357,L,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,7350.033512064343,10.0,1041.6000000000001,No Falla
7179,L54358,L,300.2,310.2,1600,31.5,23,0,0,0,0,0,0,5278.150134048257,10.0,724.5,No Falla
7180,L54359,L,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,6746.701156166219,9.900000000000034,1057.5,No Falla
7181,M22040,M,300.2,310.2,1628,30.3,27,0,0,0,0,0,0,5165.926608579089,10.0,818.1,No Falla
7182,L54361,L,300.2,310.3,1331,52.1,30,0,0,0,0,0,0,7262.179540884719,10.100000000000023,1563.0,No Falla
7183,L54362,L,300.3,310.3,2158,16.8,32,0,0,0,0,0,0,3796.7493297587134,10.0,537.6,No Falla
7184,L54363,L,300.2,310.3,1445,50.9,34,0,0,0,0,0,0,7702.590901474531,10.100000000000023,1730.6,No Falla
7185,M22044,M,300.2,310.3,1593,36.1,36,0,0,0,0,0,0,6022.463555630027,10.100000000000023,1299.6000000000001,No Falla
7186,L54365,L,300.3,310.4,1672,29.2,39,0,0,0,0,0,0,5112.935656836461,10.099999999999966,1138.8,No Falla
7187,M22046,M,300.4,310.5,1644,31.4,41,0,0,0,0,0,0,5406.082439678284,10.100000000000023,1287.3999999999999,No Falla
7188,L54367,L,300.4,310.5,1402,54.3,44,0,0,0,0,0,0,7972.582942359249,10.100000000000023,2389.2,No Falla
7189,L54368,L,300.4,310.4,1286,56.8,46,0,0,0,0,0,0,7649.631367292225,10.0,2612.7999999999997,No Falla
7190,L54369,L,300.4,310.4,1486,46.3,48,0,0,0,0,0,0,7205.282339142092,10.0,2222.3999999999996,No Falla
7191,L54370,L,300.3,310.3,1345,46.3,50,0,0,0,0,0,0,6521.604808981233,10.0,2315.0,No Falla
7192,L54371,L,300.3,310.3,1629,34.1,52,0,0,0,0,0,0,5817.369721849866,10.0,1773.2,No Falla
7193,M22052,M,300.2,310.2,1429,43.8,54,0,0,0,0,0,0,6554.771280160858,10.0,2365.2,No Falla
7194,L54373,L,300.1,310.1,1306,64.7,57,0,0,0,0,0,0,8849.090985254692,10.0,3687.9,No Falla
7195,L54374,L,300.1,310.1,1380,52.6,59,0,0,0,0,0,0,7601.79289544236,10.0,3103.4,No Falla
7196,M22055,M,300.1,310.1,1443,49.3,61,0,0,0,0,0,0,7450.140331769437,10.0,3007.2999999999997,No Falla
7197,H36610,H,300.1,310.1,1426,42.7,64,0,0,0,0,0,0,6376.738438337802,10.0,2732.8,No Falla
7198,L54377,L,300.0,310.0,1486,41.8,69,0,0,0,0,0,0,6504.984919571045,10.0,2884.2,No Falla
7199,M22058,M,300.0,309.9,1530,34.5,71,0,0,0,0,0,0,5527.919738605899,9.899999999999977,2449.5,No Falla
7200,L54379,L,300.0,309.9,1507,41.4,74,0,0,0,0,0,0,6533.784349865951,9.899999999999977,3063.6,No Falla
7201,L54380,L,300.0,309.9,1608,33.4,76,0,0,0,0,0,0,5624.497319034852,9.899999999999977,2538.4,No Falla
7202,L54381,L,300.0,309.8,1474,40.6,78,0,0,0,0,0,0,6267.2168230563,9.800000000000011,3166.8,No Falla
7203,L54382,L,300.0,309.7,1326,61.9,80,0,0,0,0,0,0,8595.781668900803,9.699999999999989,4952.0,No Falla
7204,M22063,M,299.8,309.6,1434,48.0,82,0,0,0,0,0,0,7208.445040214478,9.800000000000011,3936.0,No Falla
7205,L54384,L,299.8,309.6,1526,41.7,85,0,0,0,0,0,0,6664.10439008043,9.800000000000011,3544.5000000000005,No Falla
7206,L54385,L,299.8,309.7,1483,39.6,87,0,0,0,0,0,0,6150.175938337802,9.899999999999977,3445.2000000000003,No Falla
7207,L54386,L,299.8,309.7,1457,51.9,89,0,0,0,0,0,0,7919.141672252011,9.899999999999977,4619.099999999999,No Falla
7208,M22067,M,299.7,309.6,1540,34.4,91,0,0,0,0,0,0,5547.922252010724,9.900000000000034,3130.4,No Falla
7209,L54388,L,299.8,309.7,1707,29.1,94,0,0,0,0,0,0,5202.088220509384,9.899999999999977,2735.4,No Falla
7210,L54389,L,299.8,309.7,1624,34.2,96,0,0,0,0,0,0,5816.52144772118,9.899999999999977,3283.2000000000003,No Falla
7211,M22070,M,299.8,309.6,1331,50.2,98,0,0,0,0,0,0,6997.339979892761,9.800000000000011,4919.6,No Falla
7212,L54391,L,299.8,309.7,1431,40.3,101,0,0,0,0,0,0,6039.4290382037525,9.899999999999977,4070.2999999999997,No Falla
7213,M22072,M,299.8,309.7,1705,28.5,103,0,0,0,0,0,0,5088.85933310992,9.899999999999977,2935.5,No Falla
7214,M22073,M,299.8,309.8,1427,45.2,106,0,0,0,0,0,0,6754.81735924933,10.0,4791.200000000001,No Falla
7215,M22074,M,299.9,309.8,1625,41.2,109,0,0,0,0,0,0,7011.352211796247,9.900000000000034,4490.8,No Falla
7216,L54395,L,299.9,309.8,1477,47.7,112,0,0,0,0,0,0,7378.1941186327085,9.900000000000034,5342.400000000001,No Falla
7217,M22076,M,300.0,309.9,1651,28.1,114,0,0,0,0,0,0,4858.526725871315,9.899999999999977,3203.4,No Falla
7218,L54397,L,299.9,309.8,1716,28.2,117,0,0,0,0,0,0,5067.778150134048,9.900000000000034,3299.4,No Falla
7219,H36632,H,299.9,309.8,1400,48.7,119,0,0,0,0,0,0,7140.164209115282,9.900000000000034,5795.3,No Falla
7220,M22079,M,299.8,309.7,1556,37.7,124,0,0,0,0,0,0,6143.305965147453,9.899999999999977,4674.8,No Falla
7221,L54400,L,299.8,309.7,1429,42.6,127,0,0,0,0,0,0,6375.188505361931,9.899999999999977,5410.2,No Falla
7222,H36635,H,299.7,309.6,1433,49.6,129,0,0,0,0,0,0,7443.53217158177,9.900000000000034,6398.400000000001,No Falla
7223,M22082,M,299.8,309.7,1320,61.7,134,0,0,0,0,0,0,8529.23927613941,9.899999999999977,8267.800000000001,No Falla
7224,L54403,L,299.8,309.6,1374,51.6,137,0,0,0,0,0,0,7424.849195710457,9.800000000000011,7069.2,No Falla
7225,L54404,L,299.8,309.6,1598,31.0,139,0,0,0,0,0,0,5187.877010723861,9.800000000000011,4309.0,No Falla
7226,M22085,M,299.8,309.7,1910,21.8,141,0,0,0,0,0,0,4360.547922252011,9.899999999999977,3073.8,No Falla
7227,L54406,L,299.7,309.6,1399,51.3,144,0,0,0,0,0,0,7515.991538203753,9.900000000000034,7387.2,No Falla
7228,L54407,L,299.7,309.6,1720,27.1,146,0,0,0,0,0,0,4881.451072386059,9.900000000000034,3956.6000000000004,No Falla
7229,H36642,H,299.8,309.7,1368,47.4,148,0,0,0,0,0,0,6790.7171581769435,9.899999999999977,7015.2,No Falla
7230,L54409,L,299.8,309.8,1749,33.4,153,0,0,0,0,0,0,6117.690180965147,10.0,5110.2,No Falla
7231,L54410,L,299.8,309.8,1542,39.4,155,0,0,0,0,0,0,6362.5586461126,10.0,6107.0,No Falla
7232,L54411,L,299.8,309.9,1553,36.6,157,0,0,0,0,0,0,5952.5594839142095,10.099999999999966,5746.2,No Falla
7233,M22092,M,299.9,309.9,1639,42.1,159,0,0,0,0,0,0,7226.237851876676,10.0,6693.900000000001,No Falla
7234,L54413,L,299.9,310.0,1447,45.9,162,0,0,0,0,0,0,6955.565097184987,10.100000000000023,7435.8,No Falla
7235,M22094,M,299.8,310.0,1397,48.1,164,0,0,0,0,0,0,7037.083193699732,10.199999999999989,7888.400000000001,No Falla
7236,L54415,L,299.8,310.0,1361,53.8,167,0,0,0,0,0,0,7668.167727882038,10.199999999999989,8984.6,No Falla
7237,M22096,M,299.8,310.0,1460,37.1,169,0,0,0,0,0,0,5672.5452412868635,10.199999999999989,6269.900000000001,No Falla
7238,M22097,M,299.8,310.0,1632,33.7,172,0,0,0,0,0,0,5759.7184986595175,10.199999999999989,5796.400000000001,No Falla
